step,loss,lr,tag
1791,0.450520,0.02955962,train
1792,2.790510,0.02928021,train
1793,1.536599,0.02900210,train
1794,0.758148,0.02872527,train
1795,1.335074,0.02844973,train
1796,1.948969,0.02817548,train
1797,0.844670,0.02790252,train
1798,3.057252,0.02763084,train
1799,3.375891,0.02736047,train
1800,17.076239,0.02736047,ttt
1800,2.246530,0.02709138,train
1801,2.601284,0.02682359,train
1802,2.745320,0.02655709,train
1803,1.458869,0.02629188,train
1804,1.936599,0.02602797,train
1805,1.127346,0.02576535,train
1806,2.196606,0.02550404,train
1807,0.825979,0.02524401,train
1808,2.392091,0.02498529,train
1809,0.953637,0.02472787,train
1810,1.079876,0.02447174,train
1811,2.342831,0.02421692,train
1812,2.161513,0.02396339,train
1813,2.593149,0.02371117,train
1814,1.673629,0.02346025,train
1815,1.368134,0.02321063,train
1816,3.878286,0.02296232,train
1817,3.704548,0.02271531,train
1818,2.233840,0.02246960,train
1819,2.435579,0.02222520,train
1820,1.917177,0.02198211,train
1821,2.363669,0.02174032,train
1822,0.975587,0.02149984,train
1823,1.544636,0.02126067,train
1824,2.144805,0.02102281,train
1825,0.980166,0.02078626,train
1826,2.573453,0.02055102,train
1827,1.551575,0.02031709,train
1828,1.210516,0.02008447,train
1829,1.673150,0.01985316,train
1830,0.763246,0.01962316,train
1831,0.312732,0.01939448,train
1832,1.424367,0.01916711,train
1833,1.836652,0.01894106,train
1834,0.606610,0.01871632,train
1835,3.309318,0.01849290,train
1836,2.631600,0.01827079,train
1837,1.550270,0.01805000,train
1838,1.601848,0.01783053,train
1839,1.133736,0.01761238,train
1840,1.375399,0.01739554,train
1841,2.036542,0.01718003,train
1842,0.612057,0.01696584,train
1843,0.764571,0.01675296,train
1844,1.514902,0.01654141,train
1845,1.305218,0.01633118,train
1846,1.887079,0.01612227,train
1847,1.130566,0.01591468,train
1848,1.292971,0.01570842,train
1849,1.403251,0.01550348,train
1850,2.500086,0.01529987,train
1851,0.700721,0.01509758,train
1852,0.791792,0.01489662,train
1853,1.472222,0.01469698,train
1854,0.845056,0.01449867,train
1855,0.628627,0.01430169,train
1856,1.342444,0.01410603,train
1857,1.319108,0.01391170,train
1858,2.588240,0.01371871,train
1859,1.434903,0.01352704,train
1860,1.902430,0.01333670,train
1861,1.454949,0.01314769,train
1862,1.890443,0.01296002,train
1863,1.602804,0.01277367,train
1864,2.169178,0.01258866,train
1865,2.453729,0.01240498,train
1866,0.925994,0.01222263,train
1867,3.313558,0.01204162,train
1868,2.504984,0.01186194,train
1869,2.145753,0.01168359,train
1870,2.755095,0.01150658,train
1871,2.933757,0.01133091,train
1872,2.228278,0.01115657,train
1873,2.013990,0.01098357,train
1874,1.487973,0.01081190,train
1875,2.338546,0.01064158,train
1876,0.786064,0.01047259,train
1877,2.610373,0.01030494,train
1878,1.826162,0.01013862,train
1879,1.051025,0.00997365,train
1880,2.195467,0.00981002,train
1881,2.118769,0.00964772,train
1882,1.853231,0.00948677,train
1883,0.840996,0.00932716,train
1884,1.699348,0.00916889,train
1885,1.932606,0.00901196,train
1886,1.839884,0.00885637,train
1887,0.975908,0.00870213,train
1888,0.671392,0.00854923,train
1889,1.595452,0.00839767,train
1890,1.572971,0.00824746,train
1891,2.341638,0.00809859,train
1892,1.520999,0.00795107,train
1893,1.740627,0.00780489,train
1894,1.600363,0.00766006,train
1895,2.981127,0.00751658,train
1896,1.676551,0.00737444,train
1897,1.752814,0.00723364,train
1898,2.726530,0.00709420,train
1899,1.141911,0.00695610,train
1900,13.716220,0.00695610,ttt
1900,1.100583,0.00681935,train
1901,1.632535,0.00668395,train
1902,0.802779,0.00654989,train
1903,0.587300,0.00641719,train
1904,0.796322,0.00628583,train
1905,0.710416,0.00615583,train
1906,1.567972,0.00602718,train
1907,1.732503,0.00589987,train
1908,1.775581,0.00577392,train
1909,0.587467,0.00564932,train
1910,2.903047,0.00552606,train
1911,3.924460,0.00540417,train
1912,3.254744,0.00528362,train
1913,3.276962,0.00516443,train
1914,1.109445,0.00504658,train
1915,1.809727,0.00493010,train
1916,1.376364,0.00481496,train
1917,1.658140,0.00470118,train
1918,1.442992,0.00458875,train
1919,3.249912,0.00447768,train
1920,0.987115,0.00436797,train
1921,2.269164,0.00425960,train
1922,0.543057,0.00415260,train
1923,3.064835,0.00404694,train
1924,0.492031,0.00394265,train
1925,1.810816,0.00383971,train
1926,3.644714,0.00373813,train
1927,0.757438,0.00363790,train
1928,1.545482,0.00353903,train
1929,1.634960,0.00344152,train
1930,1.680835,0.00334537,train
1931,1.721319,0.00325057,train
1932,0.918949,0.00315713,train
1933,0.711517,0.00306505,train
1934,0.996504,0.00297433,train
1935,1.067855,0.00288497,train
1936,0.718695,0.00279697,train
1937,1.928884,0.00271032,train
1938,1.674817,0.00262504,train
1939,1.573781,0.00254111,train
1940,2.409458,0.00245855,train
1941,1.547059,0.00237734,train
1942,0.519527,0.00229750,train
1943,4.384286,0.00221902,train
1944,1.846653,0.00214190,train
1945,2.344606,0.00206613,train
1946,2.129910,0.00199173,train
1947,1.203818,0.00191870,train
1948,2.592322,0.00184702,train
1949,1.760796,0.00177671,train
1950,1.746564,0.00170775,train
1951,1.748326,0.00164016,train
1952,1.339714,0.00157394,train
1953,1.119640,0.00150907,train
1954,2.479297,0.00144557,train
1955,2.368164,0.00138343,train
1956,2.244064,0.00132265,train
1957,2.131169,0.00126324,train
1958,1.872677,0.00120519,train
1959,1.723488,0.00114851,train
1960,2.183275,0.00109319,train
1961,1.817129,0.00103923,train
1962,2.176074,0.00098664,train
1963,2.946224,0.00093541,train
1964,1.718062,0.00088554,train
1965,1.475189,0.00083704,train
1966,0.692881,0.00078991,train
1967,1.660676,0.00074414,train
1968,0.500657,0.00069973,train
1969,2.060137,0.00065669,train
1970,0.970639,0.00061502,train
1971,1.039325,0.00057471,train
1972,2.042424,0.00053576,train
1973,2.705629,0.00049818,train
1974,3.795675,0.00046197,train
1975,0.970140,0.00042712,train
1976,1.538104,0.00039364,train
1977,0.407084,0.00036152,train
1978,0.790193,0.00033077,train
1979,2.249396,0.00030139,train
1980,1.662162,0.00027337,train
1981,0.783246,0.00024672,train
1982,1.224968,0.00022143,train
1983,2.093874,0.00019752,train
1984,1.322786,0.00017496,train
1985,1.472879,0.00015378,train
1986,0.465675,0.00013396,train
1987,2.082739,0.00011551,train
1988,1.692232,0.00009842,train
1989,1.336308,0.00008270,train
1990,1.168915,0.00006835,train
1991,1.268192,0.00005536,train
1992,1.459445,0.00004374,train
1993,1.654050,0.00003349,train
1994,1.031191,0.00002461,train
1995,3.353116,0.00001709,train
1996,2.650416,0.00001094,train
1997,0.672746,0.00000615,train
1998,3.206504,0.00000273,train
1999,1.399052,0.00000068,train
2000,16.606232,0.00000068,ttt
